Player_Name,Market Value (M Euro),Cluster,Goals per match,Shots_PA,Shooting accuracy %,Tackles_PA,Interceptions_PA,Recoveries_PA,Duels_won_PA,Tackle success %,Aerial_battles_won_PA,Assists_PA,Passes per match,Through_balls_PA,Accurate_long_balls_PA,Big_chances_PA
Harvey Barnes,35.0,Attacking,1.8108426701139515,1.6323306803801565,1.1205222658438796,-1.18784500006128,-1.1170026627680123,-0.8444542812473693,-0.3754512389490267,-0.5540104106208129,0.012404072727477265,1.1828037370626119,-0.8940450631247903,-0.2668308430207657,-1.0811498523580327,0.5777359055550556
Naouirou Ahamada,8.0,Balanced,-1.1568137147680553,-1.092006676406472,-1.5665104839584538,-1.2881718293322906,-1.48104255533287,-1.702509567762455,-1.7711066013123096,1.2888833264271145,-0.9401048806055042,-1.1859667506224953,-1.7490757209867185,-1.051593133550589,-1.0708651731074699,-1.1674683141258502
Adam Lallana,1.0,Balanced,0.2033621283028646,0.2228700361355143,0.22484468257643508,-0.13476101732611664,-0.0044809915485564495,-0.10350315908981489,-0.04563369805119759,1.4040641849926099,-0.26850132643178604,0.3833297108694094,-0.04344079348302753,0.028310142956826444,-0.7241018065950406,-0.18221396013413924
Mateo Kovacic,30.0,Defensive,-0.7858566666578044,-0.402005205906563,-1.3425910881415926,0.2406639979204078,-0.516839657567164,0.114011730285439,0.28865116681638253,0.7129790335996372,-0.6906033057725199,-0.1544430505665177,1.5921096538680466,0.7156507778503376,0.6608065167068811,-0.03724081947535876
Jacob Murphy,15.0,Balanced,-0.2912472691774698,-0.1780861309582364,-0.11103441114885658,-0.7469173153267056,-0.7603374273269362,-0.7362875287475885,-0.9106205064741907,-0.09328697635883108,-0.7444173709325754,0.35691057852106084,-1.3307820341810985,-0.3381728694325679,-0.9608141366823638,0.4778420613308959
Alexis Mac Allister,75.0,Defensive,0.8216238751532827,1.168598548348714,-0.5588732027825788,0.8633253878434591,-0.18737559977234045,0.563203264048576,0.6292734528183441,-0.09328697635883108,0.048591658471471226,-0.14970585791413676,0.6175665140616556,0.6228148743980502,0.1754764405501406,-0.42944662918616366
Pablo Fornals,14.0,Balanced,0.2033621283028646,0.08585169503600636,-0.11103441114885658,-0.36888033728022945,0.04858130263810805,0.18799858029849784,-0.7403930289562396,-0.20846783492432655,-0.3852921681479469,0.0016427724682683898,-0.33705787875399146,-0.05421283009611864,-0.08264164511859534,0.015485104318144883
Carney Chukwuemeka,15.0,Balanced,-0.7858566666578044,-1.233284618769271,0.0009252867595739772,-1.0215919117642522,-1.1345061487178232,-1.7062102087336242,-1.3275459968200292,-0.8995529863172993,-0.7175764489977073,-0.4353777796877923,-1.4148834103642391,-0.7238054446314982,-1.1828364460292862,-0.9244832876346512
Tomás Soucek,30.0,Defensive,0.9452762245233665,0.5520063670826021,0.22484468257643508,0.6246487828881636,1.7017303407153845,0.4634771155603642,2.0583889467501857,-0.5540104106208129,6.044399081540077,-0.5859589004000013,0.08123580805162844,-0.9767280441061054,0.1440022124401067,-0.5570059327559861
Vitaly Janelt,22.0,Balanced,-0.2912472691774698,-0.73049358650989,0.5607237763017268,0.3499762972963796,0.4729909569085603,0.4281258250307707,-0.0991888399726173,-0.323648693489822,0.4916144366604061,-0.6668678361442896,-0.04860491307322013,-0.4281838373353089,0.4270998224098141,-0.49528543710346795
Harrison Reed,15.0,Balanced,-0.7858566666578044,-1.1442795150807077,0.4487640783932962,0.02874262214648309,0.42922683046566856,-0.08601595907792968,-0.5982870723599726,1.0585216092961236,-0.17207394590223068,-0.21999137933261664,0.048775627770415976,-0.9461310075505337,-0.28392195566883754,-0.6202237762021933
Solly March,18.0,Balanced,-0.16759491980738625,0.3555488561108199,0.5607237763017268,0.15024897587858144,0.11018153945232405,-0.08400102814111936,0.41182703248644975,-0.09328697635883108,-0.04765693985675244,0.18736361927451622,-0.4868173468695838,-0.785040507396603,0.043079099566379835,0.6602597148106961
Yehor Yarmoliuk,10.0,Balanced,-1.1568137147680553,-1.1307272976466465,1.5683610574776017,-1.2044542163305993,-1.1201313051841622,-1.386401729743698,-1.343036101982061,0.8281598921651326,-0.6074361141615251,-1.1859667506224953,-1.566118341219887,-1.051593133550589,-1.058195640697356,-1.1674683141258502
Idrissa Gueye,3.0,Defensive,-0.6622043172877208,-0.5531943393028136,-0.6708329006910093,3.208342145638252,3.8344349579908927,2.6273226049714693,2.0455461471860796,1.2888833264271145,0.3688187658259985,-0.7587084133212029,1.164225459252069,-0.647321650550377,0.9502176201305262,-0.9369440582239436
Mykhailo Mudryk,35.0,Balanced,0.07970977893278103,-0.008434291388464785,0.4487640783932962,-1.1511793716931598,-1.2032358693631409,-1.3982346434663255,-0.6157167348767681,0.9433407507306281,-0.7165930531509558,-0.02880875376482821,-1.296108659789804,-0.16724926448762528,-0.9916805955442588,0.1436383913162445
Elliot Anderson,15.0,Balanced,-1.1568137147680553,-0.5915220508020893,-0.4469135048741482,-0.7941245618890427,-0.8372221505323194,-1.169381056788279,-0.5313173349944419,1.4040641849926099,0.07382705116258126,-0.004188370852962916,-1.250369314848096,-0.4064790649332295,-1.141221512661506,-0.40232397538760656
Tommy Doyle,10.0,Balanced,-1.1568137147680553,-0.8036048078589658,-0.78279259859944,-0.8205079222193961,-0.6616233648863481,-0.4764914676244292,-1.821650160879083,-0.8995529863172993,-1.1896064554384886,-1.1859667506224953,0.11074506285273027,-0.6333812545848525,1.4128000597027652,-0.857452935499148
João Gomes,35.0,Defensive,-0.41489961854755353,-0.6563996874545094,0.0009252867595739772,2.924346243070977,-0.505157530259719,0.8115619942343163,1.4307450389484022,-0.20846783492432655,-0.24357965086342295,-0.8966772514080786,0.19189551355576065,-0.04091442605005916,-0.37087350744868375,-0.7928663982852518
Sean Longstaff,25.0,Balanced,-0.2912472691774698,-0.19389615958739176,-0.3349538069657177,0.235754335344616,-0.15812625621837273,-0.19818659472390535,-0.2024545039117055,-0.09328697635883108,-0.06433760786959274,-0.347221356927005,-0.11795166185580974,-0.3597191190200249,0.36555369269153687,-0.2623898597458808
Miguel Almirón,20.0,Balanced,0.4506668270430319,0.6791372708518436,0.11288498466800453,-0.03687200676257755,-0.2614150934219319,0.08973773073823905,-0.06827607287279766,0.5977981750341417,-0.8383528417071363,-0.7205177239534896,-0.643216397315424,-0.5773081534944744,-0.8183946585439177,-0.31362707578526827
Jack Grealish,60.0,Attacking,0.697971525783199,0.9214093481098677,0.22484468257643508,-0.981133501309704,-0.5805314373057695,-0.21067791858265206,1.4023853424968586,0.8281598921651326,-0.3163509435230433,0.9937959876442732,0.04730016503036118,-0.5227496238119397,-0.29920225724495864,1.236953285223107
Lucas Paquetá,65.0,Defensive,0.697971525783199,1.0452779371288032,-0.3349538069657177,1.3467234244526018,-0.1464675080936751,1.099273565796584,2.047939100210302,1.4040641849926099,1.6555163414473173,0.8297278245489251,0.8838875386416004,3.154134391209681,0.7670344155467769,1.0076395843034314
Mathias Jensen,28.0,Balanced,-0.16759491980738625,-0.8458675816782757,0.22484468257643508,0.11034826006135892,0.1837228279539906,-0.03239472843413571,-0.6240179829285927,-0.323648693489822,-0.748739595053992,0.29699301234072856,-0.2005775752988952,-0.1096013285015515,1.3561498170280148,0.4909634686247605
James Ward-Prowse,30.0,Attacking,0.697971525783199,0.18874647063811786,1.3444416616607406,-0.2752905874177733,0.6220544559978312,0.4776082854915857,-0.6215662912359925,0.48261731646864625,0.2772794438420494,0.45409970161671803,0.4692825086861186,-0.6218557303613873,0.1261562394039884,0.43712571908112274
Abdoulaye Doucouré,10.0,Defensive,0.4506668270430319,0.35919692952946186,0.22484468257643508,0.401309750059972,0.6159498484386337,1.7124856914546707,0.1787228003885484,0.13707474077215984,0.6836674652833536,0.04584660087115045,0.8049502820486527,-0.6848145703447516,-0.1298458707111161,-0.18866975983267356
Boubacar Traoré,6.0,Balanced,-1.1568137147680553,-1.1227554050383755,-2.6861074630427595,-0.12172134443439854,-0.8072670635691831,-0.8970759446256413,-0.9809796542178442,0.2522555993376553,-0.5218228286796187,-0.7775580458492011,-1.0607723527510162,-1.051593133550589,-0.7869185937984493,-0.9030434323560159
Curtis Jones,35.0,Balanced,-0.16759491980738625,-0.1954667107727813,0.6726834742101573,-0.5713508300577697,-0.6222769858235822,-0.5190216354711137,-0.5065156048622044,-0.4388295520553175,-0.5194336207126817,-0.3786472179310997,0.30919480139014055,-0.27595598593390325,-0.5838247760396077,-0.6447679664412943
Edson Álvarez,35.0,Defensive,-0.7858566666578044,-0.8781632454664178,-1.5665104839584538,1.4641311832356982,1.3941595092489416,0.6832824522867432,0.5961046517407519,-1.0147338448827947,0.4510554154329542,-0.7651820244924346,0.4264940892245209,-0.5003138385503,0.6187897401322492,-1.1674683141258502
Amadou Onana,50.0,Defensive,-0.16759491980738625,0.036611431332704156,-1.230631390233162,1.0936288546207764,0.6326195029542998,0.5186973795992911,1.47279562334207,-0.20846783492432655,1.959405845105087,-0.7651820244924346,-0.02499750923233883,-0.04091442605005916,0.2801676920801172,-0.35015504320090807
